customer_id,first_name,last_name,email,phone,city,country,signup_date,loyalty_tier
C006113,Carly,Edwards,wilsonhayley@example.com,+44(0)20 7496 0020,Kemptown,United Kingdom,2022-12-01,Gold
C006114,Natalie,Ellis,rmartin@example.com,(0113)4960090,Armstrongtown,United Kingdom,2023-02-17,Bronze
C006115,Anna,Owen,gerard17@example.net,0116 496 0585,Lindseyville,United Kingdom,2023-11-04,Bronze
C006116,Michelle,Herbert,ebarber@example.org,+44(0)116 496 0780,Carrollberg,United Kingdom,2023-04-14,Silver
C006117,Sandra,Jackson,wrightcameron@example.net,+44(0)3069990614,Lake David,United Kingdom,2023-12-25,Silver
C006118,Abbie,Bailey,swilliams@example.org,0116 496 0175,South Sian,United Kingdom,2024-05-05,Gold
C006119,Phillip,King,uthornton@example.com,+441614960799,Charlesport,United Kingdom,2024-04-22,Bronze
C006120,Melanie,Jones,declan40@example.com,+44(0)9098790754,Port Teresaborough,United Kingdom,2024-06-01,Silver
C006121,Gareth,Wright,xabbott@example.net,+44(0)1144960306,West Eleanorhaven,United Kingdom,2026-04-28,Bronze
C006122,Janet,Jones,yvonnehussain@example.org,(0306)9990558,New Gailhaven,United Kingdom,2022-12-06,Bronze
C006123,Charlotte,Hussain,carltucker@example.net,+441514960698,East Brian,United Kingdom,2022-09-15,Bronze
C006124,Sian,Hawkins,cheryl23@example.com,01632 960045,Baileyland,United Kingdom,2025-01-20,Gold
C006125,Bernard,Bray,bkelly@example.net,+44(0)289018294,Daviesside,United Kingdom,2024-01-17,Silver
C006126,Lawrence,Ali,elizabethpowell@example.net,(0115) 4960602,Barrymouth,United Kingdom,2025-08-25,Silver
C006127,Jonathan,Butler,lydiafitzgerald@example.org,+449098790114,Lake Sandraburgh,United Kingdom,2023-07-23,Bronze
C006128,Ronald,Kaur,qmoore@example.org,+44(0)306 9990366,Robsonfort,United Kingdom,2025-01-25,Bronze
C006129,Frank,Knight,bwalker@example.com,+44116 4960455,Hamiltonmouth,United Kingdom,2024-05-10,Bronze
C006130,Joseph,Preston,jsmith@example.net,+44114 496 0659,Normanborough,United Kingdom,2026-08-19,Bronze
C006131,Rebecca,Parker,iwood@example.net,(0114)4960788,North Lisaburgh,United Kingdom,2024-02-16,Bronze
C006132,Adrian,James,upatel@example.net,(0114) 496 0331,Gerardside,United Kingdom,2025-03-28,Silver
C006133,Derek,Giles,johnharding@example.com,01144960969,New Sian,United Kingdom,2024-02-16,Bronze
C006134,Anthony,Powell,arthur04@example.net,+44(0)151 4960290,North Emily,United Kingdom,2025-06-21,Bronze
C006135,Clive,Owens,clifford36@example.org,020 74960350,East Lynnefurt,United Kingdom,2025-05-27,Bronze
C006136,Robert,Baker,scottlucy@example.net,+441614960520,Carterville,United Kingdom,2023-10-19,Bronze
C006137,Jacob,King,megan09@example.org,(029)2018302,Rossmouth,United Kingdom,2023-04-30,Bronze
C006138,Sam,Patterson,jamesgraeme@example.org,01314960792,West Lewis,United Kingdom,2024-06-29,Gold
C006139,Amanda,Robinson,tandrews@example.com,+44(0)117 496 0882,Shortfurt,United Kingdom,2026-03-19,Bronze
C006140,Mary,Blackburn,elizabeth38@example.com,08081570039,South Alexanderfort,United Kingdom,2022-10-31,Silver
C006141,Dawn,Riley,lordlynne@example.net,0161 496 0961,Victoriaberg,United Kingdom,2025-09-18,Bronze
C006142,Lindsey,Pearson,buckleykyle@example.org,(0131) 496 0526,Vanessaport,United Kingdom,2023-03-10,Bronze
C006143,Carole,Wright,wilkinsian@example.org,+44118 496 0878,Haynesmouth,United Kingdom,2023-04-01,Bronze
C006144,Harry,Harris,sally39@example.com,+44(0)1134960811,Geoffreyborough,United Kingdom,2022-12-02,Silver
C006145,Jason,Hammond,kbishop@example.org,+44(0)118 496 0878,East Peterborough,United Kingdom,2026-01-03,Silver
C006146,Gordon,Martin,laurenwebb@example.net,0113 496 0216,East Lawrence,United Kingdom,2026-08-15,Bronze
C006147,Reece,Cunningham,dsanderson@example.net,+44(0)116 4960177,West Alice,United Kingdom,2025-12-16,Bronze
C006148,Oliver,Mitchell,hussainkatherine@example.net,+441134960184,Hunttown,United Kingdom,2025-03-26,Bronze
C006149,James,Cooper,jennifer58@example.org,(0191) 4960522,Hughesmouth,United Kingdom,2023-02-13,Bronze
C006150,Alexandra,Fletcher,abdul27@example.net,+44(0)9098790893,Margaretland,United Kingdom,2023-02-03,Gold
C006151,Jamie,Parsons,marcus23@example.com,+44116 4960923,West Derek,United Kingdom,2025-04-08,Bronze
C006152,Emily,Manning,dianabriggs@example.com,(0808) 157 0127,Leahside,United Kingdom,2024-09-24,Bronze
C006153,Guy,Davies,pperry@example.net,01632 960 968,Meganberg,United Kingdom,2023-11-16,Bronze
C006154,Pauline,Wilson,jonesiain@example.org,+44(0)191 4960825,North Marianchester,United Kingdom,2025-08-11,Bronze
C006155,Owen,Andrews,lucy29@example.org,+4428 9018839,Abbieton,United Kingdom,2023-11-08,Bronze
C006156,Alison,Davies,simpsonconnor@example.net,(0115) 496 0707,Port Victorchester,United Kingdom,2026-01-25,Bronze
C006157,Elliot,Shaw,ehowells@example.net,028 9018680,South Williammouth,United Kingdom,2024-07-22,Silver
C006158,Malcolm,Pearson,ronaldstone@example.org,(0808) 1570692,Ameliamouth,United Kingdom,2024-07-23,Silver
C006159,Helen,Bond,heathjoel@example.net,+44(0)1144960419,North Georginahaven,United Kingdom,2025-08-21,Bronze
C006160,Donald,Wright,cwalker@example.net,(028) 9018 0151,Lake Markfurt,United Kingdom,2026-05-17,Silver
C006161,Lynne,Russell,pross@example.com,+44(0)151 4960077,Howeland,United Kingdom,2023-07-08,Bronze
C006162,Garry,Williamson,derekwillis@example.com,0289018920,Debraland,United Kingdom,2024-11-10,Bronze
C006163,Marc,Reynolds,tracy41@example.org,+44306 9990975,South Lynnton,United Kingdom,2025-07-16,Bronze
C006164,Jay,Godfrey,bishopdamian@example.net,+44(0)151 4960992,Port Saramouth,United Kingdom,2024-10-25,Bronze
C006165,Carol,Norman,denisrowley@example.com,028 9018845,North Lynnstad,United Kingdom,2023-03-03,Bronze
C006166,Stuart,Griffiths,qhenderson@example.com,01914960034,Bishopbury,United Kingdom,2025-07-15,Bronze
C006167,Patrick,Bird,alexandra34@example.com,(0808) 157 0567,Barbaraview,United Kingdom,2026-01-30,Bronze
C006168,Sam,Dean,laurenelliott@example.net,+44(0)1314960138,Royborough,United Kingdom,2023-04-02,Gold
C006169,Nicholas,Hudson,fordstacey@example.com,0808 1570781,Harrisonview,United Kingdom,2025-11-02,Bronze
C006170,Damian,Owen,nwatson@example.net,+44(0)1314960130,South Bryanmouth,United Kingdom,2026-06-06,Bronze
C006171,Chelsea,Wright,janegreen@example.net,(029) 2018998,Hughesberg,United Kingdom,2024-05-19,Bronze
C006172,Aaron,Turner,kayleigh82@example.org,+44113 4960269,West Emmaville,United Kingdom,2022-10-15,Bronze
C006173,Jemma,Carter,charlenemccarthy@example.net,+44118 496 0487,Declanfort,United Kingdom,2024-07-24,Bronze
C006174,Terry,Marshall,marilynsmith@example.com,(01632) 960085,Port Judithmouth,United Kingdom,2023-09-04,Silver
C006175,Frances,Godfrey,uparkin@example.net,+44(0)121 4960589,East Chloeport,United Kingdom,2024-12-14,Bronze
C006176,Gareth,Butler,ndunn@example.com,028 9018 0986,Howardborough,United Kingdom,2026-01-03,Bronze
C006177,Gillian,Williams,nnolan@example.org,(0151) 4960584,East Ross,United Kingdom,2023-11-17,Bronze
C006178,Abbie,Thomas,hughesronald@example.net,+44118 4960851,Simpsonton,United Kingdom,2023-04-11,Bronze
C006179,Janice,Williams,richardhiggins@example.net,(01632)960224,Jordanshire,United Kingdom,2024-07-03,Bronze
C006180,Jean,Davies,jasmine26@example.com,0909 879 0664,Hayesfurt,United Kingdom,2023-08-19,Bronze
C006181,Hazel,Middleton,reecejones@example.org,+44(0)121 496 0356,Lorrainehaven,United Kingdom,2025-03-17,Bronze
C006182,Trevor,Brown,daviesgeorgina@example.com,+44(0)115 496 0567,West Adrianbury,United Kingdom,2026-07-19,Bronze
C006183,Lynda,Robinson,sophie86@example.org,0141 4960585,West Gracehaven,United Kingdom,2023-02-15,Bronze
C006184,Craig,James,ypratt@example.org,0306 999 0243,Jonesville,United Kingdom,2025-01-05,Gold
C006185,Molly,Wilson,fross@example.com,+441632 960 597,Port Rebecca,United Kingdom,2025-11-23,Bronze
C006186,Fiona,Gray,dbishop@example.org,+44289018925,North Kateton,United Kingdom,2023-02-18,Silver
C006187,Ryan,Jackson,leigh39@example.com,+44141 4960673,New Lucy,United Kingdom,2025-08-23,Silver
C006188,Teresa,Shaw,johnsonirene@example.org,+44(0)1144960705,Port Pauline,United Kingdom,2025-01-19,Bronze
C006189,Olivia,Evans,shannonmurphy@example.com,0113 496 0857,East Paul,United Kingdom,2023-04-27,Bronze
C006190,Leon,Kelly,laurenlawrence@example.com,+443069990167,South Joannastad,United Kingdom,2023-04-08,Bronze
C006191,Geraldine,Cox,martinzoe@example.org,(0116) 496 0178,Lake Zoeshire,United Kingdom,2023-07-03,Silver
C006192,Tracey,Evans,sandrahussain@example.com,01174960202,Olivertown,United Kingdom,2025-02-16,Bronze
C006193,Jake,Burns,clarkgary@example.net,(0151) 496 0345,Lake Lynn,United Kingdom,2025-12-30,Silver
C006194,Mathew,Evans,elizabeth61@example.net,+44(0)1214960999,Jacquelineberg,United Kingdom,2025-01-17,Gold
C006195,Robert,Moore,declan41@example.net,(028)9018730,New Alice,United Kingdom,2024-06-11,Silver
C006196,Abigail,Holden,alanpearson@example.com,+441154960145,North Laurafort,United Kingdom,2025-04-26,Bronze
C006197,Mark,Goodwin,wbegum@example.org,(028) 9018330,New Natalie,United Kingdom,2023-02-24,Bronze
C006198,Iain,Morris,timothystevenson@example.com,+44115 4960714,Burnshaven,United Kingdom,2022-11-17,Silver
C006199,Alan,Stevens,cliveturner@example.org,0808 1570594,Nichollsmouth,United Kingdom,2025-05-06,Bronze
C006200,Brenda,Johnson,terence23@example.org,(0116) 4960436,West Craigside,United Kingdom,2025-06-02,Bronze
C006201,John,Foster,davisdeborah@example.org,0292018548,Naomiberg,United Kingdom,2026-04-12,Silver
C006202,Leslie,Reynolds,vbarnes@example.net,(0117)4960926,North Alexander,United Kingdom,2024-04-03,Bronze
C006203,Jemma,O'Neill,ashley03@example.com,+441414960158,South Marieshire,United Kingdom,2022-11-17,Gold
C006204,Ricky,Burke,edwardsjohn@example.com,+44116 4960462,Port Dawn,United Kingdom,2025-10-11,Silver
C006205,Mark,Pearce,cameronwebb@example.net,01514960841,South Howard,United Kingdom,2023-01-25,Bronze
C006206,Dylan,Singh,oneillkaty@example.com,+44(0)289018023,Lorrainehaven,United Kingdom,2024-12-03,Gold
C006207,Tracy,Ingram,francispatel@example.net,01632 960 672,North Barryburgh,United Kingdom,2024-08-19,Bronze
C006208,Alex,Atkinson,connor42@example.org,+44(0)1314960583,West Kate,United Kingdom,2023-01-30,Bronze
C006209,Paula,Savage,kate65@example.org,+44(0)2074960401,Katiehaven,United Kingdom,2026-05-10,Bronze
C006210,Mitchell,Middleton,taylorneil@example.net,+44118 4960273,Newmanmouth,United Kingdom,2025-09-01,Bronze
C006211,Rachael,Scott,melissakhan@example.com,+44(0)8081570363,Bullton,United Kingdom,2024-12-22,Bronze
C006212,Julia,Hudson,michael96@example.net,01614960623,Lake Guy,United Kingdom,2025-05-05,Bronze
C006213,Derek,Dobson,janice93@example.com,+44(0)2074960581,Atkinston,United Kingdom,2026-01-17,Bronze
C006214,Leanne,Sinclair,rhyslewis@example.org,+44909 879 0421,Jacquelinefort,United Kingdom,2023-05-26,Bronze
C006215,Rhys,Lewis,holliematthews@example.org,(0151) 496 0627,Danielchester,United Kingdom,2026-07-22,Silver
C006216,Dominic,Giles,hharding@example.org,+44(0)909 8790004,Harristown,United Kingdom,2023-09-04,Silver
C006217,Gail,Murphy,daniel83@example.com,+44(0)1632 960686,Jamesport,United Kingdom,2024-07-24,Bronze
C006218,Georgia,Hall,daniellethomas@example.com,(029)2018777,New Sophieberg,United Kingdom,2026-03-03,Bronze
C006219,Tina,Doyle,robertsonryan@example.com,0116 4960433,O'Connorfort,United Kingdom,2022-09-20,Bronze
C006220,Alison,Taylor,kirstylong@example.com,(0151) 496 0933,West Graemehaven,United Kingdom,2025-09-19,Bronze
C006221,Douglas,Jones,wbutler@example.org,01174960391,Lake Marilynstad,United Kingdom,2025-06-01,Silver
C006222,Molly,Stone,uclarke@example.org,(0808) 1570857,North Dennismouth,United Kingdom,2023-01-17,Silver
C006223,Lydia,Osborne,johncharlie@example.net,+4420 7496 0386,East Anna,United Kingdom,2024-05-12,Bronze
C006224,Leslie,Scott,andersonjune@example.net,(0115)4960258,New Geoffrey,United Kingdom,2025-11-16,Bronze
C006225,Francesca,George,jenniferdixon@example.org,(0118) 4960965,Chelseastad,United Kingdom,2023-03-15,Bronze
C006226,Max,Smith,gracegiles@example.net,(0161) 496 0985,West Damien,United Kingdom,2025-02-08,Bronze
C006227,Mark,Scott,chenry@example.com,+441414960712,East Hughburgh,United Kingdom,2023-03-28,Bronze
C006228,Graham,Fisher,lewisgerard@example.com,(0306)9990685,North Holly,United Kingdom,2026-07-25,Gold
C006229,Stewart,Hancock,jjohn@example.com,(0131) 496 0643,Port Tracymouth,United Kingdom,2022-10-04,Silver
C006230,Amelia,Burns,williamspamela@example.org,+44(0)115 496 0123,East Adrian,United Kingdom,2022-11-22,Bronze
C006231,Dominic,Wood,zjones@example.org,+44(0)289018992,East Jennafort,United Kingdom,2024-11-12,Bronze
C006232,Bethan,O'Donnell,morleyrachael@example.com,(0114) 496 0376,East Ashley,United Kingdom,2024-10-01,Gold
C006233,Mohammad,Clark,barbaraclarke@example.net,+44115 4960578,South Patriciaton,United Kingdom,2026-04-06,Bronze
C006234,Eleanor,Farmer,carolyngraham@example.net,+441154960977,Elliotchester,United Kingdom,2024-06-28,Bronze
C006235,Charlie,Cox,wrightkelly@example.net,+448081570387,Hardingberg,United Kingdom,2026-08-12,Bronze
C006236,Ellie,Brown,antonyspencer@example.net,(0191) 496 0429,West Russellton,United Kingdom,2023-04-05,Silver
C006237,Joan,Hargreaves,reececlark@example.net,+441174960024,Lake Mariamouth,United Kingdom,2026-01-04,Bronze
C006238,Brett,Whitehead,millsemily@example.net,0161 4960121,East Holly,United Kingdom,2024-11-21,Silver
C006239,Eric,Talbot,ucampbell@example.com,+44(0)292018325,East Brett,United Kingdom,2025-02-09,Silver
C006240,Jay,Moran,porteralexandra@example.org,01144960616,Leannemouth,United Kingdom,2025-07-20,Silver
C006241,Alan,Roberts,amelia27@example.com,(0116)4960112,Lorrainechester,United Kingdom,2023-01-17,Gold
C006242,Anthony,Patel,georgia06@example.com,+44(0)292018432,Taylorview,United Kingdom,2023-02-15,Bronze
C006243,Stephen,Alexander,owaters@example.net,+44(0)1414960329,North Charlieborough,United Kingdom,2024-08-18,Bronze
C006244,Aaron,Thompson,jessica88@example.org,+44(0)116 496 0399,Williamsburgh,United Kingdom,2024-10-27,Silver
C006245,William,Baker,joshbevan@example.net,0909 8790929,Dorothyburgh,United Kingdom,2025-06-10,Silver
C006246,Stacey,Price,markmarshall@example.org,(0115)4960452,Abdulstad,United Kingdom,2024-05-04,Bronze
C006247,Lee,Richards,thompsonthomas@example.net,01632960026,Chandlerhaven,United Kingdom,2024-03-22,Bronze
C006248,Allan,Bartlett,ericcampbell@example.net,+44909 8790684,South Louise,United Kingdom,2024-06-29,Silver
C006249,Laura,Taylor,,+44(0)1214960721,Mauricestad,United Kingdom,2026-07-04,Silver
C006250,Karl,Hayes,areynolds@example.net,020 7946 0085,Pickeringside,United Kingdom,2023-11-16,Bronze
C006251,Jennifer,Atkinson,mauricehughes@example.com,+44(0)113 496 0967,Reedburgh,United Kingdom,2025-05-31,Bronze
C006252,Simon,Williams,forstermohammed@example.org,0113 4960415,Waltersberg,United Kingdom,2024-11-20,Bronze
C006253,Conor,Harding,ellisallan@example.org,+44(0)28 9018923,East Elliotttown,United Kingdom,2026-05-09,Bronze
C006254,Gary,Green,elliottpotter@example.org,(0115) 496 0003,Akhtarchester,United Kingdom,2023-01-01,Bronze
C006255,Raymond,Baker,,+44161 4960192,South Kennethland,United Kingdom,2025-01-09,Bronze
C006256,Vanessa,Ball,jennifer22@example.net,+44(0)118 496 0088,West Robertborough,United Kingdom,2025-07-12,Bronze
C006257,Marian,Jones,webbmichael@example.org,01614960153,Williammouth,United Kingdom,2023-08-05,Bronze
C006258,Megan,Wilkinson,pamelasutton@example.net,+4429 2018255,Porterbury,United Kingdom,2024-06-25,Silver
C006259,Carolyn,Smith,matthew17@example.net,01632 960717,McCarthyland,United Kingdom,2024-11-27,Silver
C006260,Grace,Fox,woodjoshua@example.org,(0161) 4960681,Howardland,United Kingdom,2026-03-25,Bronze
C006261,Valerie,Mann,gavingibson@example.com,+44(0)1632 960060,South Liamchester,United Kingdom,2024-05-23,Bronze
C006262,Peter,Roberts,quinnjemma@example.org,0151 496 0692,Tobymouth,United Kingdom,2026-08-07,Silver
C006263,Harriet,Yates,richardleonard@example.org,(0113)4960535,West Abdulside,United Kingdom,2025-12-14,Bronze
C006264,Glen,Kaur,john02@example.com,+44292018749,Barlowtown,United Kingdom,2025-04-28,Gold
C006265,Harriet,Moss,fryaaron@example.org,(0113)4960049,Jordanfort,United Kingdom,2025-03-09,Silver
C006266,Molly,Reynolds,tomlinsonnatasha@example.com,(0114) 4960322,Wattsbury,United Kingdom,2023-10-08,Bronze
C006267,Edward,Harrison,louis57@example.com,(0121) 4960342,Victorfort,United Kingdom,2025-05-10,Gold
C006268,Andrea,Harris,qgardiner@example.org,+44(0)191 4960685,Martinmouth,United Kingdom,2026-02-19,Bronze
C006269,Oliver,Walker,shannon77@example.com,+44117 496 0722,Leeshire,United Kingdom,2024-01-11,Bronze
C006270,Jade,Harrison,emily90@example.com,+44118 4960026,Wilsonstad,United Kingdom,2022-11-06,Bronze
C006271,Emily,Pugh,martindennis@example.net,+44(0)29 2018 0853,West Daniel,United Kingdom,2025-05-14,Bronze
C006272,Simon,Morgan,arthurdyer@example.com,0115 4960827,Lake Amberborough,United Kingdom,2025-07-16,Gold
C006273,Ben,Hunt,knolan@example.org,+441164960082,Masonberg,United Kingdom,2025-04-28,Bronze
C006274,Kimberley,Taylor,phillipali@example.net,+44(0)115 4960279,East Natalie,United Kingdom,2025-06-04,Bronze
C006275,Vanessa,Roberts,gmurray@example.org,(0116) 4960897,South Gordon,United Kingdom,2023-11-17,Bronze
C006276,Diana,Day,johnannette@example.com,(029) 2018 0277,Staceyfurt,United Kingdom,2024-05-11,Silver
C006277,Graeme,Lee,woodcarl@example.net,(0151) 4960145,Pearceview,United Kingdom,2025-07-24,Bronze
C006278,Gemma,Finch,beth58@example.net,(029) 2018 0289,Brandonside,United Kingdom,2023-10-18,Bronze
C006279,Gavin,Willis,victoria80@example.net,(0118) 496 0604,Abdulmouth,United Kingdom,2023-01-06,Silver
C006280,Brandon,Khan,marian36@example.org,+44(0)1632 960 149,South Bradley,United Kingdom,2026-05-15,Bronze
C006281,Kyle,Chandler,mcdonaldkatie@example.net,(0118) 4960480,East Gavinhaven,United Kingdom,2025-01-21,Silver
C006282,Dale,Walters,denis23@example.org,+44118 496 0234,Cameronport,United Kingdom,2024-12-06,Bronze
C006283,Deborah,Turnbull,patrick04@example.org,+44(0)1134960651,Saraberg,United Kingdom,2022-12-13,Silver
C006284,Josephine,Hamilton,graham14@example.org,+4420 74960137,Marietown,United Kingdom,2024-10-18,Silver
C006285,Stewart,Webb,lewis09@example.com,+44114 496 0300,Lawrenceshire,United Kingdom,2026-08-15,Bronze
C006286,Aimee,Parry,bnorman@example.net,+44114 496 0737,Port Shane,United Kingdom,2023-12-07,Bronze
C006287,Rhys,Brown,qfoster@example.net,+44(0)1154960456,West Hollyfurt,United Kingdom,2026-06-29,Silver
C006288,Ross,Shah,fwinter@example.com,(0909) 879 0961,Dominicberg,United Kingdom,2023-08-11,Bronze
C006289,Martin,Hartley,fitzgeraldharry@example.net,+44(0)113 496 0471,Williamsfort,United Kingdom,2025-08-02,Gold
C006290,Abdul,Bennett,patricia12@example.org,03069990019,Sylviamouth,United Kingdom,2023-03-26,Bronze
C006291,Adrian,Webb,debrawilliams@example.com,+44(0)118 496 0859,East Jeffreyborough,United Kingdom,2024-04-20,Bronze
C006292,Jill,Thomas,chambersdylan@example.com,+44151 4960416,South Elliot,United Kingdom,2024-04-06,Bronze
C006293,Elliot,Carpenter,jill77@example.org,01184960472,Carolhaven,United Kingdom,2025-05-28,Gold
C006294,Conor,Graham,butlertracy@example.com,+44808 157 0622,Hollieberg,United Kingdom,2025-08-01,Bronze
C006295,Terry,Watson,megan99@example.com,(0121) 4960958,South Tina,United Kingdom,2023-04-09,Silver
C006296,Edward,Fox,sophiemarsh@example.net,+441154960089,North Grahamtown,United Kingdom,2022-12-18,Silver
